Date Created,Tweets
2022-10-27 07:46:02+00:00,"Endmeldung: Bern - Bern Wankdorf: 27.10.2022 07:59 - 09:00

Die Störung zwischen Bern und Bern Wankdorf konnte behoben werden.
Die Züge verkehren wieder nach Fahrplan. https://t.co/R6tQXQttqS"
2022-10-27 06:42:32+00:00,"Einschränkungen im Bahnverkehr: Zürich HB SZU - Uetliberg: 27.10.2022 07:58 - 12:00

Grund: Gleisschaden.
Es ist mit Verspätungen und Zugausfällen zu rechnen.
Betroffene Linien: S10.
Dauer der Einschränkung: bis mindestens 10:00 Uhr.

Bahnersatzfahrt:… https://t.co/IK3FrUlR5k"
2022-10-27 06:28:35+00:00,"Einschränkungen im Bahnverkehr: St. Gallen - Trogen: 27.10.2022 08:01 - 12:00

Grund: Brand in Gleisnähe.
Es ist mit Verspätungen und Zugausfällen zu rechnen.
Betroffene Linien: S21.
Dauer der Einschränkung: unbestimmt.

Bahnersatzbusse sind organisiert.… https://t.co/29OFqEcO1n"
2022-10-27 06:28:34+00:00,"Einschränkungen im Bahnverkehr: Zürich HB SZU - Uetliberg: 27.10.2022 07:58 - 12:00

Grund: Gleisschaden.
Es ist mit Verspätungen und Zugausfällen zu rechnen.
Betroffene Linien: S10.
Dauer der Einschränkung: unbestimmt.

Bahnersatzfahrt: Ringlikon -… https://t.co/1xlPhSgd2V"
2022-10-27 06:14:33+00:00,"Einschränkungen im Bahnverkehr: St. Gallen - Trogen: 27.10.2022 08:01 - 12:00

Grund: Brand in Gleisnähe.
Es ist mit Verspätungen und Zugausfällen zu rechnen.
Betroffene Linien: S21.
Dauer der Einschränkung: unbestimmt. https://t.co/YyUQZMce8c"
2022-10-27 06:07:03+00:00,"Einschränkungen im Bahnverkehr: Zürich HB SZU - Uetliberg: 27.10.2022 07:58 - 12:00

Grund: Gleisschaden.
Es ist mit Verspätungen und Zugausfällen zu rechnen.
Betroffene Linien: S10.
Dauer der Einschränkung: unbestimmt. https://t.co/0KR6qPc1FQ"
2022-10-27 06:07:02+00:00,"Einschränkungen im Bahnverkehr: Bern - Bern Wankdorf: 27.10.2022 07:59 - 10:59

Grund: Technische Störung an der Bahnanlage.
Es ist mit Verspätungen und Zugausfällen zu rechnen.
Dauer der Einschränkung: unbestimmt. https://t.co/uls78Noe1Y"
2022-10-26 17:02:07+00:00,"Endmeldung: Olten - Luzern: 26.10.2022 18:47 - 18:59

Die Störung im Bahnhof Sempach-Neuenkirch konnte behoben werden.
Es ist noch mit Verspätungen zu rechnen. https://t.co/oIdXIrd3PT"
2022-10-26 17:02:06+00:00,"Endmeldung: Bern - Olten: 26.10.2022 17:49 - 19:00

Die Störung im Bahnhof Bern Wankdorf konnte behoben werden.
Es ist noch mit Verspätungen und vereinzelten Zugausfällen zu rechnen. https://t.co/KiIxtmGSzv"
2022-10-26 16:55:06+00:00,"Endmeldung: Bern - Olten: 26.10.2022 17:49 - 20:49

Die Störung im Bahnhof Bern Wankdorf konnte behoben werden.
Es ist noch mit Verspätungen und vereinzelten Zugausfällen zu rechnen. https://t.co/hvy7PqZp9j"
2022-10-26 16:55:05+00:00,"Einschränkungen im Bahnverkehr: Olten - Luzern: 26.10.2022 18:47 - 21:47

Grund: Zug blockiert Strecke in Sempach-Neuenkirch.
Es ist mit Verspätungen zu rechnen.
Dauer der Einschränkung: unbestimmt.
Die SBB wird so schnell wie möglich weiter informieren. https://t.co/qHWTn15etT"
2022-10-26 16:28:04+00:00,"Einschränkungen im Bahnverkehr: Bern - Olten: 26.10.2022 17:49 - 20:49

Grund: Zug blockiert Strecke in Bern Wankdorf.
Es ist mit Verspätungen und Zugausfällen zu rechnen.
Betroffene Linien: IR16, IR65, S4, S31, S44.
Dauer der Einschränkung: bis… https://t.co/njX3Z8D6qz"
2022-10-26 16:06:32+00:00,"Einschränkungen im Bahnverkehr: Bern - Olten: 26.10.2022 17:49 - 20:49

Grund: Zug blockiert Strecke in Bern Wankdorf.
Es ist mit Verspätungen und Zugausfällen zu rechnen.
Betroffene Linien: IR16, IR65, S4, S31, S44.
Dauer der Einschränkung: unbestimmt.… https://t.co/TIGZd6Wrf4"
2022-10-26 15:59:06+00:00,"Einschränkungen im Bahnverkehr: Bern - Olten: 26.10.2022 17:49 - 20:49

Grund: Zug blockiert Strecke in Bern Wankdorf.
Es ist mit Verspätungen und Zugausfällen zu rechnen.
Dauer der Einschränkung: unbestimmt.
Die SBB wird so schnell wie möglich weiter… https://t.co/xI4NVUHDlP"
2022-10-26 15:52:02+00:00,"Einschränkungen im Bahnverkehr: Bern - Olten: 26.10.2022 17:49 - 20:49

Grund: Zug blockiert Strecke in Bern Wankdorf.
Es ist mit Verspätungen zu rechnen.
Dauer der Einschränkung: unbestimmt.
Die SBB wird so schnell wie möglich weiter informieren. https://t.co/l3vGkwoj2G"
2022-10-26 14:16:33+00:00,"Endmeldung: Lenzburg - Zürich HB: 26.10.2022 15:42 - 16:10

Die Störung zwischen Mellingen Heitersberg und Killwangen-Spreitenbach konnte behoben werden.
Es ist noch mit Verspätungen und vereinzelten Zugausfällen zu rechnen. https://t.co/AxvLNikPnM"
2022-10-26 14:01:33+00:00,"Endmeldung: Lenzburg - Zürich HB: 26.10.2022 15:42 - 18:42

Die Störung zwischen Mellingen Heitersberg und Killwangen-Spreitenbach konnte behoben werden.
Es ist noch mit Verspätungen und vereinzelten Zugausfällen zu rechnen. https://t.co/U3IDyG9tux"
2022-10-26 13:55:02+00:00,"Einschränkungen im Bahnverkehr: Lenzburg - Zürich HB: 26.10.2022 15:42 - 18:42

Grund: Technische Störung an der Bahnanlage.
Es ist mit Verspätungen und Zugausfällen zu rechnen.
Dauer der Einschränkung: unbestimmt. https://t.co/5EW6vuQJsx"
2022-10-26 13:48:32+00:00,"Einschränkungen im Bahnverkehr: Lenzburg - Zürich HB: 26.10.2022 15:42 - 18:42

Grund: Technische Störung an der Bahnanlage.
Es ist mit Verspätungen zu rechnen.
Dauer der Einschränkung: unbestimmt.
Die SBB wird so schnell wie möglich weiter informieren. https://t.co/78CQaV12O1"
2022-10-26 09:13:03+00:00,"Endmeldung: Bern - Thun: 26.10.2022 10:40 - 11:06

Die Störung zwischen Münsingen und Wichtrach konnte behoben werden.
Es ist noch mit Verspätungen zu rechnen. https://t.co/5m84DCoQNo"
2022-10-26 09:01:07+00:00,"Endmeldung: Bern - Thun: 26.10.2022 10:40 - 13:40

Die Störung zwischen Münsingen und Wichtrach konnte behoben werden.
Es ist noch mit Verspätungen zu rechnen. https://t.co/vanP4Ho3ql"
2022-10-26 08:53:33+00:00,"Einschränkungen im Bahnverkehr: Bern - Thun: 26.10.2022 10:40 - 13:40

Grund: Tiere in Gleisnähe.
Es ist mit Verspätungen zu rechnen.
Betroffene Linien: ICE, EC, IC8, IC6, IC61, RE, S1.
Dauer der Einschränkung: unbestimmt. https://t.co/LWpujXQWIn"
2022-10-26 08:47:01+00:00,"Einschränkungen im Bahnverkehr: Bern - Thun: 26.10.2022 10:40 - 13:40

Grund: Tiere in Gleisnähe.
Es ist mit Verspätungen zu rechnen.
Dauer der Einschränkung: unbestimmt. https://t.co/V8bH301sdS"
2022-10-26 08:06:04+00:00,"Endmeldung: Olten - Basel SBB: 26.10.2022 09:26 - 10:01

Die Störung zwischen Gelterkinden und Liestal konnte behoben werden.
Es ist noch mit Verspätungen und vereinzelten Zugausfällen zu rechnen. https://t.co/aYsYKhKfNK"
2022-10-26 07:38:05+00:00,"Einschränkungen im Bahnverkehr: Olten - Basel SBB: 26.10.2022 09:26 - 12:26

Grund: Technische Störung an der Bahnanlage.
Es ist mit Verspätungen, Zugausfällen und Umleitungen zu rechnen.
Dauer der Einschränkung: unbestimmt. https://t.co/WS1CYZGr9M"
2022-10-26 07:31:02+00:00,"Einschränkungen im Bahnverkehr: Olten - Basel SBB: 26.10.2022 09:26 - 12:26

Grund: Technische Störung an der Bahnanlage.
Es ist mit Verspätungen und Zugausfällen zu rechnen.
Dauer der Einschränkung: unbestimmt.
Die SBB wird so schnell wie möglich weiter… https://t.co/avrWmrtkNa"
2022-10-26 06:49:01+00:00,"Endmeldung: Langnau-Gattikon - Zürich HB SZU: 26.10.2022 06:34 - 08:30

Die Störung zwischen Langnau-Gattikon und Zürich HB SZU konnte behoben werden.
Die Züge verkehren wieder nach Fahrplan. https://t.co/wM2hOghIUW"
2022-10-26 05:33:33+00:00,"Einschränkungen im Bahnverkehr: Langnau-Gattikon - Zürich HB SZU: 26.10.2022 06:34 - 08:30

Grund: Betriebsstörung.
Es ist mit Verspätungen und Zugausfällen zu rechnen.
Betroffene Linien: S4.
Dauer der Einschränkung: bis mindestens 8:30 Uhr. https://t.co/mdGMAvMomk"
2022-10-26 04:53:02+00:00,"Einschränkungen im Bahnverkehr: Langnau-Gattikon - Zürich HB SZU: 26.10.2022 06:34 - 12:00

Grund: Betriebsstörung.
Es ist mit Verspätungen und Zugausfällen zu rechnen.
Betroffene Linien: S4.
Dauer der Einschränkung: bis mindestens 8:30 Uhr. https://t.co/1uq0RMOPY2"
2022-10-26 04:46:02+00:00,"Einschränkungen im Bahnverkehr: Langnau-Gattikon - Zürich HB SZU: 26.10.2022 06:34 - 12:00

Grund: Zug blockiert Strecke.
Es ist mit Verspätungen und Zugausfällen zu rechnen.
Betroffene Linien: S4.
Dauer der Einschränkung: bis mindestens 8:30 Uhr. https://t.co/XHD0A5oanB"
2022-10-25 13:09:32+00:00,"Endmeldung: Zürich HB - Wetzikon ZH: 25.10.2022 14:13 - 15:03

Die Störung zwischen Stettbach und Dübendorf konnte behoben werden.
Die Züge verkehren wieder nach Fahrplan. https://t.co/pfpnZ1pVqS"
2022-10-25 12:55:03+00:00,"Einschränkungen im Bahnverkehr: Zürich HB - Wetzikon ZH: 25.10.2022 14:13 - 17:00

Grund: Technische Störung an der Bahnanlage.
Es ist mit Verspätungen, Zugausfällen und Umleitungen zu rechnen.
Betroffene Linien: S5, S9, S15.
Dauer der Einschränkung: bis… https://t.co/Dcx6Qfegvh"
2022-10-25 12:22:03+00:00,"Einschränkungen im Bahnverkehr: Zürich HB - Wetzikon ZH: 25.10.2022 14:13 - 17:00

Grund: Technische Störung an der Bahnanlage.
Dauer der Einschränkung: unbestimmt.
Die SBB wird so schnell wie möglich weiter informieren. https://t.co/CfISB2fphp"
2022-10-25 07:03:04+00:00,"Endmeldung: Basel SBB - Brugg AG: 25.10.2022 08:54 - 08:57

Die Störung im Bahnhof Frick konnte behoben werden.
Die Züge verkehren wieder nach Fahrplan. https://t.co/4zEWce63iR"
2022-10-24 16:17:32+00:00,"Endmeldung: Thalwil - Zürich HB: 24.10.2022 17:48 - 18:12

Die Störung zwischen Thalwil und Zürich HB konnte behoben werden.
Es ist noch mit Verspätungen zu rechnen. https://t.co/XqDkdSxrTp"
2022-10-24 16:02:34+00:00,"Endmeldung: Thalwil - Zürich HB: 24.10.2022 17:48 - 20:48

Die Störung zwischen Thalwil und Zürich HB konnte behoben werden.
Es ist noch mit Verspätungen zu rechnen. https://t.co/G7pQ7o6o2I"
2022-10-24 15:56:33+00:00,"Einschränkungen im Bahnverkehr: Thalwil - Zürich HB: 24.10.2022 17:48 - 20:48

Grund: Betriebsstörung.
Es ist mit Verspätungen und Umleitungen zu rechnen.
Dauer der Einschränkung: unbestimmt.
Die SBB wird so schnell wie möglich weiter informieren. https://t.co/exStekMZYo"
2022-10-24 12:45:32+00:00,"Endmeldung: Bern - Kerzers: 24.10.2022 12:40 - 15:40

Die Störung zwischen Bern Brünnen Westside und Kerzers konnte behoben werden.
Die Züge verkehren wieder nach Fahrplan. https://t.co/X1XSuRXN0n"
2022-10-24 11:51:05+00:00,"Einschränkung Basel SBB - Karlsruhe Hbf: 24.10.2022 13:35 - 23:59

Der Bahnverkehr zwischen Basel SBB und Karlsruhe Hbf ist eingeschränkt.
 Der Grund dafür ist eine technische Störung an der Bahnanlage.
 Die Dauer der Einschränkung ist unbestimmt.

 Es… https://t.co/4l7IQXDeJl"
2022-10-24 11:43:02+00:00,"Endmeldung: Basel SBB - Karlsruhe Hbf: 24.10.2022 08:32 - 08:40

Die Störung zwischen Emmendingen und Riegel-Malterdingen konnte behoben werden.
Es ist noch mit Verspätungen und vereinzelten Zugausfällen zu rechnen. https://t.co/fCXUPpAkBU"
2022-10-24 11:36:07+00:00,"Einschränkungen im Bahnverkehr: Bern - Kerzers: 24.10.2022 12:40 - 15:40

Grund: Zug blockiert Strecke.
Es ist mit Verspätungen und Zugausfällen zu rechnen.
Betroffene Linien: IR66, S5.
Dauer der Einschränkung: unbestimmt. https://t.co/0E8AkDULl9"
2022-10-24 08:44:32+00:00,"Endmeldung: Zürich HB - Thalwil: 24.10.2022 08:34 - 10:45

Die Störung zwischen Zürich Enge und Kilchberg ZH konnte behoben werden.
Die Züge verkehren ab 10:50 Uhr wieder nach Fahrplan. https://t.co/598UHBDBHc"
2022-10-24 08:16:34+00:00,"Einschränkungen im Bahnverkehr: Zürich HB - Thalwil: 24.10.2022 08:34 - 12:00

Es ist mit Verspätungen, Zugausfällen und Umleitungen zu rechnen.
Betroffene Linien: S2, S8, S24.
Dauer der Einschränkung: bis voraussichtlich 11:00 Uhr.

Bahnersatzfahrt:… https://t.co/S0YJwaU2r4"
2022-10-24 07:29:02+00:00,"Einschränkungen im Bahnverkehr: Zürich HB - Thalwil: 24.10.2022 08:34 - 12:00

Es ist mit Verspätungen, Zugausfällen und Umleitungen zu rechnen.
Betroffene Linien: S2, S8, S24.
Dauer der Einschränkung: bis voraussichtlich 11:00 Uhr. https://t.co/sJIM6aMMpM"
2022-10-24 07:22:33+00:00,"Einschränkungen im Bahnverkehr: Zürich HB - Thalwil: 24.10.2022 08:34 - 12:00

Es ist mit Verspätungen, Zugausfällen und Umleitungen zu rechnen.
Betroffene Linien: S2, S8, S24.
Dauer der Einschränkung: bis voraussichtlich 10:00 Uhr. https://t.co/mSAnKWCneV"
2022-10-24 07:08:09+00:00,"Einschränkungen im Bahnverkehr: Zürich HB - Thalwil: 24.10.2022 08:34 - 11:00

Es ist mit Verspätungen, Zugausfällen und Umleitungen zu rechnen.
Betroffene Linien: S2, S8, S24.
Dauer der Einschränkung: bis voraussichtlich 10:00 Uhr. https://t.co/Sg0Of9E4jO"
2022-10-24 06:48:04+00:00,"Einschränkungen im Bahnverkehr: Zürich HB - Thalwil: 24.10.2022 08:34 - 11:00

Es ist mit Verspätungen, Zugausfällen und Umleitungen zu rechnen.
Betroffene Linien: S2, S8, S24.
Dauer der Einschränkung: unbestimmt. https://t.co/3XAKTgYC0v"
2022-10-24 06:41:03+00:00,"Einschränkungen im Bahnverkehr: Zürich HB - Thalwil: 24.10.2022 08:34 - 11:00

Es ist mit Verspätungen, Zugausfällen und Umleitungen zu rechnen.
Dauer der Einschränkung: unbestimmt.
Die SBB wird so schnell wie möglich weiter informieren. https://t.co/sZOkS149hD"
2022-10-24 06:41:02+00:00,"Einschränkungen im Bahnverkehr: Basel SBB - Karlsruhe Hbf: 24.10.2022 08:32 - 08:40

Grund: Gleisschaden.
Es ist mit Verspätungen und Zugausfällen zu rechnen.
Dauer der Einschränkung: unbestimmt. https://t.co/sRgyO952kK"
2022-10-23 05:40:03+00:00,"Endmeldung: Zürich HB - Uetliberg: 23.10.2022 05:33 - 07:39

Die Störung zwischen Zürich Triemli und Uetliberg konnte behoben werden.
Die Züge verkehren wieder nach Fahrplan. https://t.co/z2pgyf2GUA"
2022-10-23 05:06:04+00:00,"Endmeldung: Zürich HB - Uetliberg: 23.10.2022 05:33 - 08:30

Die Störung zwischen Zürich Triemli und Uetliberg konnte behoben werden.
Die Züge verkehren wieder nach Fahrplan. https://t.co/jNoq8PHsli"
2022-10-23 04:30:02+00:00,"Einschränkungen im Bahnverkehr: Zürich HB - Uetliberg: 23.10.2022 05:33 - 08:30

Grund: Betriebsstörung.
Es ist mit Verspätungen und Zugausfällen zu rechnen.
Betroffene Linien: S10.
Dauer der Einschränkung: unbestimmt. https://t.co/LjIqW1kI7i"
2022-10-22 19:57:02+00:00,"Einschränkungen im Bahnverkehr: Emmenbrücke: 22.10.2022 21:46 - 23.10.2022 00:13

Es ist mit Verspätungen und Zugausfällen zu rechnen.
Betroffene Linien: S9.
Dauer der Einschränkung: bis voraussichtlich 23:45 Uhr.

Bahnersatzfahrt: Luzern, Bahnhof -… https://t.co/84Ubk9vnSw"
2022-10-22 19:50:02+00:00,"Einschränkungen im Bahnverkehr: Emmenbrücke: 22.10.2022 21:46 - 23.10.2022 00:13

Es ist mit Verspätungen und Zugausfällen zu rechnen.
Dauer der Einschränkung: unbestimmt.

Reisende von Bern nach Luzern reisen via Langnau i.E.
Reisende von Basel SBB und… https://t.co/kNv4GU8L0P"
2022-10-22 19:29:05+00:00,"Einschränkungen im Bahnverkehr: Emmenbrücke: 22.10.2022 21:13 - 23.10.2022 00:13

Es ist mit Verspätungen und Zugausfällen zu rechnen.
Dauer der Einschränkung: unbestimmt.

Reisende von Bern nach Luzern reisen via Langnau i.E.
Reisende von Basel SBB und… https://t.co/BP8m0ynWEE"
2022-10-22 15:12:05+00:00,"Endmeldung: St. Gallen - Appenzell: 22.10.2022 15:30 - 17:05

Die Störung zwischen Lustmühle und Teufen AR konnte behoben werden.
Es ist noch mit Verspätungen zu rechnen. https://t.co/FfgeSwlulr"
2022-10-22 15:06:05+00:00,"Endmeldung: St. Gallen - Appenzell: 22.10.2022 15:30 - 18:30

Die Störung zwischen Lustmühle und Teufen AR konnte behoben werden.
Es ist noch mit Verspätungen zu rechnen. https://t.co/uSbsTnuYKh"
2022-10-22 14:05:03+00:00,"Einschränkungen im Bahnverkehr: St. Gallen - Appenzell: 22.10.2022 15:30 - 18:30

Grund: Technische Störung an der Bahnanlage.
Sämtliche Züge fallen aus.
Dauer der Einschränkung: bis mindestens 18:00 Uhr.

Bahnersatzfahrt: Lustmühle - Teufen AR, Bahnhof.… https://t.co/7OD8IL327I"
2022-10-22 13:37:33+00:00,"Einschränkungen im Bahnverkehr: St. Gallen - Appenzell: 22.10.2022 15:30 - 18:30

Grund: Technische Störung an der Bahnanlage.
Sämtliche Züge fallen aus.
Dauer der Einschränkung: unbestimmt.

Bahnersatzbusse sind organisiert. Es ist mit Wartezeiten zu… https://t.co/bQyDXKRXvb"
2022-10-21 05:24:33+00:00,"Endmeldung: Zürich HB - Thalwil: 21.10.2022 07:05 - 07:20

Die Störung im Bahnhof Kilchberg ZH konnte behoben werden.
Die Züge verkehren ab 7:35 Uhr wieder nach Fahrplan. https://t.co/Sehvrz08Vz"
2022-10-21 05:18:03+00:00,"Endmeldung: Zürich HB - Thalwil: 21.10.2022 07:05 - 07:25

Die Störung im Bahnhof Kilchberg ZH konnte behoben werden.
Die Züge verkehren ab 7:35 Uhr wieder nach Fahrplan. https://t.co/ZDK0RIIagF"
2022-10-21 05:11:03+00:00,"Einschränkungen im Bahnverkehr: Zürich HB - Thalwil: 21.10.2022 07:05 - 10:05

Grund: Personen in Gleisnähe in Kilchberg ZH.
Es ist mit Verspätungen, Zugausfällen und Umleitungen zu rechnen.
Betroffene Linien: S2, S8, S24.
Dauer der Einschränkung:… https://t.co/3u1mcbLkNQ"
2022-10-20 19:02:07+00:00,"Endmeldung: Basel SBB - Mulhouse: 20.10.2022 19:21 - 20:57

Die Störung zwischen Basel SBB und Mulhouse konnte behoben werden.
Es ist noch mit Verspätungen zu rechnen. https://t.co/hdQEQrvAka"
2022-10-20 18:53:34+00:00,"Endmeldung: Basel SBB - Mulhouse: 20.10.2022 19:21 - 22:21

Die Störung zwischen Basel SBB und Mulhouse konnte behoben werden.
Es ist noch mit Verspätungen zu rechnen. https://t.co/mecOLDTViy"
2022-10-20 17:27:08+00:00,"Einschränkungen im Bahnverkehr: Basel SBB - Mulhouse: 20.10.2022 19:21 - 22:21

Grund: Technische Störung an der Bahnanlage.
Es ist mit Verspätungen zu rechnen.
Dauer der Einschränkung: unbestimmt. https://t.co/l3KeC7e9vu"
2022-10-20 11:59:07+00:00,"Endmeldung: Olten - Luzern: 20.10.2022 11:11 - 13:52

Die Störung zwischen Nebikon und Sursee konnte behoben werden.
Die Züge verkehren wieder nach Fahrplan."
2022-10-20 11:52:32+00:00,"Endmeldung: Olten - Luzern: 20.10.2022 11:11 - 14:11

Die Störung zwischen Nebikon und Sursee konnte behoben werden.
Die Züge verkehren wieder nach Fahrplan."
2022-10-20 09:28:02+00:00,"Einschränkungen im Bahnverkehr: Olten - Luzern: 20.10.2022 11:11 - 14:11

Grund: Technische Störung an der Bahnanlage.
Es ist mit Verspätungen und Zugausfällen zu rechnen.
Betroffene Linien: RE (Olten - Luzern).
Dauer der Einschränkung: unbestimmt."
2022-10-20 09:15:05+00:00,"Einschränkungen im Bahnverkehr: Olten - Luzern: 20.10.2022 11:11 - 14:11

Grund: Technische Störung an der Bahnanlage.
Es ist mit Verspätungen und Zugausfällen zu rechnen.
Betroffene Linien: RE (Olten - Luzern).
Dauer der Einschränkung: unbestimmt.
Die SBB wird so schnell wie…"
2022-10-18 11:50:05+00:00,"Endmeldung: Zürich HB - Dietikon: 18.10.2022 11:54 - 13:46

Die Störung im Bahnhof Zürich Altstetten konnte behoben werden.
Die Züge verkehren wieder nach Fahrplan."
2022-10-18 10:12:32+00:00,"Einschränkungen im Bahnverkehr: Zürich HB - Dietikon: 18.10.2022 11:54 - 15:00

Grund: Technische Störung an der Bahnanlage in Zürich Altstetten.
Es ist mit Verspätungen und Zugausfällen zu rechnen.
Betroffene Linien: S19.
Dauer der Einschränkung: unbestimmt."
2022-10-18 03:42:08+00:00,"Endmeldung: St. Gallen - Wattwil: 18.10.2022 04:49 - 05:38

Die Störung zwischen Degersheim und Mogelsberg konnte behoben werden.
Die Züge verkehren wieder nach Fahrplan."
2022-10-18 03:36:02+00:00,"Endmeldung: St. Gallen - Wattwil: 18.10.2022 04:49 - 09:00

Die Störung zwischen Degersheim und Mogelsberg konnte behoben werden.
Die Züge verkehren wieder nach Fahrplan."
2022-10-18 03:12:05+00:00,"Einschränkungen im Bahnverkehr: St. Gallen - Wattwil: 18.10.2022 04:49 - 09:00

Grund: Ausserordentliche Bauarbeiten.
Sämtliche Züge fallen aus.
Betroffene Linien: IR, S2, S4.
Dauer der Einschränkung: bis mindestens 5:25 Uhr."
2022-10-18 02:58:33+00:00,"Einschränkungen im Bahnverkehr: St. Gallen - Wattwil: 18.10.2022 04:49 - 09:00

Grund: Ausserordentliche Bauarbeiten.
Sämtliche Züge fallen aus.
Dauer der Einschränkung: unbestimmt.
Die SBB wird so schnell wie möglich weiter informieren."
2022-10-17 14:47:09+00:00,"Endmeldung: St. Gallen - St. Gallen Spisertor: 17.10.2022 16:11 - 16:40

Die Störung im Bahnhof St. Gallen Marktplatz konnte behoben werden.
Es ist noch mit Verspätungen zu rechnen."
2022-10-17 14:39:32+00:00,"Endmeldung: St. Gallen - St. Gallen Spisertor: 17.10.2022 16:11 - 20:00

Die Störung im Bahnhof St. Gallen Marktplatz konnte behoben werden.
Es ist noch mit Verspätungen zu rechnen."
2022-10-17 14:26:33+00:00,"Einschränkungen im Bahnverkehr: St. Gallen - St. Gallen Spisertor: 17.10.2022 16:11 - 20:00

Grund: Zug blockiert Strecke in St. Gallen Marktplatz.
Sämtliche Züge fallen aus.
Betroffene Linien: S21, S22.
Dauer der Einschränkung: unbestimmt.

Reisende von St. Gallen nach St.…"
2022-10-17 14:20:04+00:00,"Einschränkungen im Bahnverkehr: St. Gallen - St. Gallen Spisertor: 17.10.2022 16:11 - 20:00

Grund: Zug blockiert Strecke in St. Gallen Marktplatz.
Sämtliche Züge fallen aus.
Betroffene Linien: S21.
Dauer der Einschränkung: unbestimmt."
2022-10-16 17:17:32+00:00,"Endmeldung: St. Gallen - Trogen: 16.10.2022 17:22 - 19:15

Die Störung zwischen St. Gallen und St. Gallen Spisertor konnte behoben werden.
Es ist noch mit Verspätungen zu rechnen."
2022-10-16 16:30:03+00:00,"Endmeldung: Olten - Basel SBB: 16.10.2022 18:25 - 18:26

Die Störung im Bahnhof Liestal konnte behoben werden.
Es ist noch mit Verspätungen zu rechnen."
2022-10-16 16:22:03+00:00,"Einschränkungen im Bahnverkehr: Olten - Basel SBB: 16.10.2022 18:15 - 21:15

Grund: Zug blockiert Strecke in Liestal.
Es ist mit Verspätungen zu rechnen.
Dauer der Einschränkung: unbestimmt."
2022-10-16 16:02:02+00:00,"Unterbruch: St. Gallen - St. Gallen Spisertor: 16.10.2022 00:00 - 23:59

Der Bahnverkehr zwischen St. Gallen und St. Gallen Spisertor ist unterbrochen.
 Die S-Bahnzüge S 21 fallen zwischen St. Gallen und St. Gallen Spisertor aus.

 Grund: Zug blockiert Strecke

 Dauer: unbestimmt"
2022-10-16 15:41:32+00:00,"Unterbruch: St. Gallen - St. Gallen Spisertor: 16.10.2022 00:00 - 23:59

Der Bahnverkehr zwischen St. Gallen und St. Gallen Spisertor ist unterbrochen.
 Die S-Bahnzüge S21 fallen zwischen St. Gallen und St. Gallen Spisertor aus.

 Grund: Zug blockiert Strecke

 Dauer: unbestimmt"
2022-10-16 15:34:03+00:00,"Einschränkungen im Bahnverkehr: St. Gallen - Trogen: 16.10.2022 17:22 - 20:22

Grund: Zug blockiert Strecke.
Es ist mit Verspätungen und Zugausfällen zu rechnen.
Betroffene Linien: S21.
Dauer der Einschränkung: unbestimmt."
2022-10-16 06:17:32+00:00,"Einschränkungen im Bahnverkehr: Landquart - Davos Platz: 16.10.2022 05:29 - 11:00

Grund: Ausserordentliche Bauarbeiten.
Sämtliche Züge fallen aus.
Dauer der Einschränkung: bis mindestens 10:00 Uhr.

Reisende von Zürich HB, Sargans, Landquart und Chur nach Davos Platz reisen…"
2022-10-16 06:11:01+00:00,"Einschränkungen im Bahnverkehr: Landquart - Davos Platz: 16.10.2022 05:29 - 11:00

Grund: Ausserordentliche Bauarbeiten.
Sämtliche Züge fallen aus.
Dauer der Einschränkung: bis mindestens 10:00 Uhr.

Reisende von Zürich HB nach Samedan, St. Moritz und Scuol-Tarasp reisen via…"
2022-10-16 03:42:32+00:00,"Einschränkungen im Bahnverkehr: Landquart - Davos Platz: 16.10.2022 05:29 - 10:00

Grund: Ausserordentliche Bauarbeiten.
Sämtliche Züge fallen aus.
Dauer der Einschränkung: bis mindestens 10:00 Uhr.

Reisende von Zürich HB nach Samedan, St. Moritz und Scuol-Tarasp reisen via…"
2022-10-15 16:59:02+00:00,"Endmeldung: Basel SBB - Zell (Wiesental): 15.10.2022 18:31 - 18:53

Die Störung zwischen Schopfheim und Zell (Wiesental) konnte behoben werden.
Es ist noch mit Verspätungen zu rechnen."
2022-10-15 16:40:02+00:00,"Einschränkungen im Bahnverkehr: Basel SBB - Zell (Wiesental): 15.10.2022 18:31 - 21:31

Grund: Personen in Gleisnähe.
Es ist mit Verspätungen und Zugausfällen zu rechnen.
Dauer der Einschränkung: unbestimmt."
2022-10-15 14:04:34+00:00,"Einschränkungen im Bahnverkehr: Bern Europaplatz: 15.10.2022 15:53 - 18:53

Grund: Personen in Gleisnähe.
Es ist mit Verspätungen und Zugausfällen zu rechnen.
Dauer der Einschränkung: unbestimmt."
2022-10-12 13:39:34+00:00,Einschränkungen im Bahnverkehr: Lenzburg - Luzern https://t.co/Kw1itK1AqP
2022-10-11 10:32:03+00:00,Einschränkungen im Bahnverkehr: Basel SBB - Brugg AG https://t.co/7PKqmX6bOX
2022-10-11 07:26:35+00:00,Einschränkungen im Bahnverkehr: Bern RBS - Solothurn https://t.co/mm8ABnIPLL
2022-10-11 03:47:33+00:00,Einschränkungen im Bahnverkehr: Biel/Bienne - Bern https://t.co/8Rx2MaF1G7
2022-10-10 10:51:03+00:00,Einschränkungen im Bahnverkehr: Bern - Thun https://t.co/S2cTksfuPn
